timestamp,x1,y1,x2,y2,cx,cy,z_mm,label,image_width,robot_x,robot_y,robot_yaw_deg,orig_x1_global,orig_y1_global,orig_x2_global,orig_y2_global,ext_x1_global,ext_y1_global,ext_x2_global,ext_y2_global
1750161397.292646,132,137,259,221,195,179,558,glass,416,-77.65010558682397,-87.37008592220062,-91.21256193826028,-77.77819140072363,-87.91318630360138,-77.58327435806572,-87.92406930359635,-77.84585470129223,-88.07448396802235,-77.53398743303954,-88.09189676801432
1750161397.394802,128,137,259,223,193,180,556,glass,416,-77.635286656268,-87.72888014714574,-91.50950108356734,-77.77169457885721,-88.26788745568145,-77.57155661223383,-88.28121562625913,-77.84263765062747,-88.42759042265551,-77.52241690403008,-88.44891549557981
1750161397.394802,0,0,128,67,64,33,3311,glass,416,-77.635286656268,-87.72888014714574,-91.50950108356734,-79.51111016512132,-90.45725093639584,-78.44760074204657,-90.93868805822791,-80.23338363123854,-91.20354660489605,-78.53176855431893,-91.97384599982738
1750161397.499025,129,136,258,223,193,179,561,glass,416,-77.63557336281868,-87.74166548324865,-91.4959311819828,-77.77157259933581,-88.28593123420747,-77.57268160881257,-88.29912904912362,-77.84220601886945,-88.44723128725767,-77.52398043403225,-88.46834779112353
1750161397.499025,0,0,129,69,64,34,3339,glass,416,-77.63557336281868,-87.74166548324865,-91.4959311819828,-79.52660836910017,-90.49355712446892,-78.44502336412116,-90.9810653806666,-80.25615662173148,-91.24599837840535,-78.52562061376504,-92.02601158832164
1750161397.6023517,128,135,258,222,193,178,568,glass,416,-77.63557336281868,-87.74166548324865,-91.4959311819828,-77.77479492397016,-88.29233903165147,-77.57189686321891,-88.3060849224946,-77.8469961014283,-88.45547921254587,-77.52235920422628,-88.47747263789486
1750161397.6023517,0,0,129,69,64,34,3316,glass,416,-77.63557336281868,-87.74166548324865,-91.4959311819828,-79.51358237175232,-90.47460129705111,-78.43944763784683,-90.95875145504797,-80.23810528451823,-91.22185951749232,-78.51948971026947,-91.99649977028731
1750161397.6023517,126,0,257,69,191,34,3440,glass,416,-77.63557336281868,-87.74166548324865,-91.4959311819828,-78.49720297762944,-91.07200997096777,-77.25939384650971,-91.16103515783922,-78.94136323174061,-92.05775953925279,-76.96086862194906,-92.20019983824712
1750161397.7047493,125,130,257,220,191,175,580,glass,416,-77.63557336281868,-87.74166548324865,-91.4959311819828,-77.78240240801858,-88.3027726312032,-77.57214774669681,-88.31818711442962,-77.85798932077682,-88.46879260310558,-77.521581862662,-88.4934557762679
1750161397.7047493,0,0,125,61,62,30,3162,glass,416,-77.63557336281868,-87.74166548324865,-91.4959311819828,-79.42636482429279,-90.34767966999273,-78.43604481268434,-90.8006668657181,-80.1121502644763,-91.06153584665715,-78.52763824590278,-91.78631535981775
1750161397.802569,124,130,256,220,190,175,587,glass,416,-77.64208590270725,-87.81658860151182,-91.49227458761497,-77.79222271062497,-88.38406365727047,-77.57947347433917,-88.40023976771802,-77.86917613844315,-88.55187975743092,-77.5287773603859,-88.57776153414702
1750161397.802569,0,0,126,62,63,31,3187,glass,416,-77.64208590270725,-87.81658860151182,-91.49227458761497,-79.44686842351368,-90.44332213436049,-78.44014875378822,-90.90204880798419,-80.13931113021442,-91.16253319317154,-78.5285596586537,-91.89649587096945
1750161397.802569,124,0,255,75,189,37,3275,glass,416,-77.64208590270725,-87.81658860151182,-91.49227458761497,-78.47973163683076,-90.98265471328283,-77.30177578961755,-91.07385954924227,-78.9077187341498,-91.91879382142021,-77.02298937860866,-92.06472155895533
1750161397.8999138,124,131,256,220,190,175,582,glass,416,-77.64712202026571,-87.87937732499893,-91.21813027302147,-77.79328620414896,-88.44272449269371,-77.58227481786983,-88.45775336214209,-77.8687871672558,-88.6094743125849,-77.5311689492092,-88.6335205037023
1750161397.8999138,0,0,125,61,62,30,3166,glass,416,-77.64712202026571,-87.87937732499893,-91.21813027302147,-79.42750649687936,-90.497351181903,-78.4337462670653,-90.94609842323186,-80.11068587433557,-91.21543125277488,-78.52066950663307,-91.93342683890107
1750161397.8999138,123,0,254,75,188,37,3270,glass,416,-77.64712202026571,-87.87937732499893,-91.21813027302147,-78.47711514997864,-91.0422891803356,-77.30077653822198,-91.13098382134315,-78.902563880656,-91.97785854078548,-77.02042210184536,-92.11976996639756
1750161398.0004103,125,129,256,220,190,174,585,glass,416,-77.64846132563204,-87.89838990337094,-91.21784197258374,-77.79380755342012,-88.46504630196516,-77.58327693403788,-88.47974693230626,-77.86899101466388,-88.63283812699224,-77.5321420236523,-88.65635913553801
1750161398.1057272,124,129,257,221,190,175,583,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-77.79513212026701,-88.47274183875322,-77.58215735865753,-88.4876606144739,-77.87103963695189,-88.639789030259,-77.5302800183767,-88.66365907141208
1750161398.1057272,124,0,260,65,192,32,3252,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.46598813068199,-91.0560562240517,-77.25117981472312,-91.13608386194267,-78.89342748364378,-91.98833140182148,-76.94973417810955,-92.11637562244704
1750161398.1057272,0,0,124,56,62,28,3112,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-79.39917018739993,-90.48140009761099,-78.43079898064147,-90.92055078608176,-80.06959859099705,-91.18740997986158,-78.5202046601835,-91.8900510814148
1750161398.2096252,124,130,258,221,191,175,585,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-77.79563482241043,-88.47467763072422,-77.5803203705315,-88.48946076034986,-77.87204410327878,-88.64232590673555,-77.52754098027246,-88.66597891413659
1750161398.2096252,124,0,259,64,191,32,3243,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.46372597103651,-91.0473451601822,-77.2611938421295,-91.12823638653886,-78.88864524804688,-91.9768774805213,-76.96459384179565,-92.10630344269191
1750161398.2096252,0,0,124,56,62,28,3108,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-79.39692009004526,-90.47809297470816,-78.42979357635461,-90.91667920213976,-80.06648676047578,-91.18319538924378,-78.51908433857076,-91.88493335313437
1750161398.3150856,123,130,257,224,190,177,577,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-77.79516989371322,-88.46653073077303,-77.58284110226093,-88.48169970056036,-77.8709918469084,-88.63167706077478,-77.5312657805847,-88.65594741243449
1750161398.3150856,121,0,257,62,189,31,3084,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.44853072779888,-90.88690739503387,-77.29715023330293,-90.97236823077347,-78.8612186866763,-91.767622944421,-77.01900989548278,-91.90436028160438
1750161398.3150856,0,0,121,52,60,26,3006,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-79.3395426075008,-90.39376134068591,-78.42829887629993,-90.81157697498377,-79.98351361579452,-91.07667985398493,-78.52552364587314,-91.74518486886149
1750161398.5191448,122,127,257,222,189,174,591,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-77.80030855415382,-88.47965356779041,-77.58124570051963,-88.49560849969197,-77.87868221480846,-88.64861885458023,-77.52818164899375,-88.67414674562272
1750161398.6223452,122,125,261,223,191,174,588,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-77.79953843177464,-88.47675410033567,-77.57512147797063,-88.49185004843723,-77.87848417074098,-88.64497839445906,-77.51941704465459,-88.66913191142154
1750161398.7255785,123,124,261,222,192,173,595,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-77.7997424380263,-88.48394026375082,-77.57424679978627,-88.49879518616615,-77.87891118153355,-88.65435656075168,-77.51811816034949,-88.67812443661622
1750161398.7255785,0,0,120,40,60,20,2943,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-79.30410357416451,-90.3416741549663,-78.41982517840366,-90.74860850280714,-79.93339807214136,-91.01059870551798,-78.51855263892395,-91.66169366206334
1750161398.7255785,120,0,259,54,189,27,3068,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.45258217521592,-90.86924008722781,-77.28209890089671,-90.95448950593969,-78.86935098529192,-91.74468715682731,-76.99657774638119,-91.8810862267663
1750161398.8278017,123,123,260,221,191,172,601,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-77.80126661946399,-88.4897434414101,-77.57514850662702,-88.50495382208031,-77.88098598859209,-88.66184737297053,-77.5191970080529,-88.68618398204285
1750161398.8278017,0,0,120,39,60,19,2893,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-79.27597735723097,-90.30033511868088,-78.40672237967874,-90.70035586903889,-79.89458047739645,-90.95789499796936,-78.50377251331288,-91.59792819854218
1750161398.8278017,121,0,261,52,191,26,3018,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.43141146883823,-90.8231662703761,-77.27148319397702,-90.90280500290929,-78.84024581708223,-91.68563279784685,-76.9843605773043,-91.81305476989998
1750161398.9301515,117,123,258,226,187,174,594,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-77.80901223904284,-88.48038691135608,-77.57927000014806,-88.49839925698284,-77.8915989129533,-88.64926358915682,-77.5240113307216,-88.6780833421596
1750161398.9301515,115,0,260,51,187,25,2862,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.4367656056677,-90.65979092407973,-77.29884024091797,-90.74900701714962,-78.84390575844382,-91.47180824358108,-77.02322517484423,-91.61455399249292
1750161398.9301515,0,0,117,37,58,18,2848,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-79.25066376199077,-90.26312998602401,-78.41773565107299,-90.650633857592,-79.85622377358901,-90.91140585733393,-78.52353879612058,-91.53141205184272
1750161399.0394397,117,123,259,226,188,174,595,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-77.80928230266842,-88.48134975383444,-77.57751724564699,-88.4991978732441,-77.89225341838552,-88.65053991831121,-77.52142932715124,-88.6790969093667
1750161399.0394397,115,0,258,51,186,25,2929,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.45521685225548,-90.72420017418683,-77.30675723955402,-90.81744255009174,-78.86947251620069,-91.55493632629506,-77.03193713587837,-91.70412412774292
1750161399.0394397,0,0,117,38,58,19,2865,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-79.26022667574817,-90.27718525836106,-78.42232673270765,-90.66700217972422,-79.86940133629204,-90.92933075390282,-78.52876142742721,-91.5530378280839
1750161399.1440618,117,123,260,226,188,174,597,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-77.80982242991955,-88.48327543879117,-77.57563733151107,-88.50098380315936,-77.89331859002004,-88.6530642720112,-77.5186224325665,-88.68139765500031
1750161399.1440618,115,0,259,49,187,24,3033,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.48385759322755,-90.82417871166648,-77.28627991265016,-90.91974012981986,-78.91407318964579,-91.68456056868133,-76.99794890072192,-91.83745883772674
1750161399.1440618,0,0,116,36,58,18,2872,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-79.26416434611886,-90.282972723441,-78.43187135347861,-90.67158375420945,-79.87367926521391,-90.93703534209594,-78.54201047698952,-91.55881299132547
1750161399.2465255,116,119,262,227,189,173,601,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-77.81250441123609,-88.48667515409431,-77.57184622044107,-88.5045379285735,-77.89777612958952,-88.65746074038863,-77.5127230243175,-88.68604117955535
1750161399.2465255,114,0,264,39,189,19,2805,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.42853210131895,-90.60284565497923,-77.27499198072813,-90.68846678825022,-78.83554441616661,-91.39831863772028,-76.98988022322129,-91.53531245095385
1750161399.3492162,117,119,261,225,189,172,610,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-77.81333325705194,-88.49579239100991,-77.57237248939124,-88.51367762415673,-77.89889901567997,-88.66930977957878,-77.5133617874229,-88.69792615261369
1750161399.3492162,114,0,264,39,189,19,3178,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.53224573612717,-90.96113671257747,-77.22531151037403,-91.05814347248307,-78.99338125719164,-91.86238916860282,-76.90228649598662,-92.01759998445175
1750161399.452543,115,118,262,227,188,172,610,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-77.8165834069263,-88.49487105480875,-77.57069691257897,-88.51346424312308,-77.90386306951964,-88.66800584924215,-77.51044467856391,-88.69775495054506
1750161399.452543,113,0,266,38,189,19,2883,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.45788543581249,-90.67553944891618,-77.24878502045614,-90.76360145700711,-78.88203779522303,-91.49245443861531,-76.94747713065289,-91.63335365156081
1750161399.5539372,105,113,256,223,180,168,635,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-77.84030244372441,-88.51382864976352,-77.57797873685492,-88.53951982463926,-77.93716339923552,-88.69158602469915,-77.51744546824432,-88.73269190450031
1750161399.5539372,36,112,258,223,147,167,634,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-77.95129798853944,-88.46552810232816,-77.57460168733273,-88.5381259086849,-78.09861349664561,-88.62175931831102,-77.4958994147149,-88.73791580848179
1750161399.6507955,36,114,250,224,143,169,623,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-77.9460460343219,-88.45586285650116,-77.58960873601033,-88.52865980626233,-78.08874710572854,-88.60916462722525,-77.51844742843005,-88.72563974684311
1750161399.7488506,7,115,245,226,126,170,622,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-77.98845151140401,-88.42940106215141,-77.59828179010741,-88.52842028183017,-78.14893408938306,-88.57083095408294,-77.52466253530847,-88.72926170556894
1750161399.8494234,0,110,151,224,75,167,653,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.01592283860771,-88.44834629309443,-77.76505873932504,-88.55098868725436,-78.16375097144578,-88.5949162781367,-77.7623684125935,-88.7591441087926
1750161399.9501774,0,112,132,226,66,169,648,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.01311021691436,-88.44421238946587,-77.79753729499367,-88.53910895892724,-78.15480088664012,-88.59070407712434,-77.80988421156704,-88.74253858826256
1750161400.0504482,0,106,111,227,55,166,666,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.02323565501044,-88.45909444252862,-77.8390854086123,-88.54663493831177,-78.16325055483664,-88.61115415715766,-77.86861016059963,-88.75121895041069
1750161400.1508446,0,1,414,223,207,112,2697,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-79.16572258685143,-90.13828609644207,-76.24133719948921,-90.20920532396744,-80.05951883737454,-90.7965964974838,-75.38050221759501,-90.91006726152439
1750161400.2501295,1,1,407,225,204,113,2379,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.98138828316095,-89.87906792457512,-76.44683355790076,-89.96160527599076,-79.76140964326162,-90.45787015547326,-75.70612208284531,-90.58992991773825
1750161400.3495564,1,1,380,226,190,113,2391,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.98811107679379,-89.88900794699816,-76.59827756876963,-90.05641459108374,-79.74844109239892,-90.45806179072272,-75.92470747956024,-90.72591242125961
1750161400.4511466,1,0,357,228,179,114,2353,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.96682223028986,-89.8575312093252,-76.75159907285885,-90.08377645631747,-79.69457403935483,-90.40831624131184,-76.15021698746521,-90.7703086364995
1750161400.5518305,0,0,234,229,117,114,2465,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-79.03521694027974,-89.94647296807776,-77.52412144501925,-90.37031376986934,-79.6778680130161,-90.49430119447027,-77.2601152205993,-91.17244647733679
1750161400.6515682,3,0,216,230,109,115,2335,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.94600651741732,-89.84983606111308,-77.64701819257259,-90.24345794717837,-79.53007838773256,-90.37320605277513,-77.45169706798102,-91.00300107047958
1750161400.750491,1,0,196,230,98,115,2312,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.94385268537775,-89.82356946604648,-77.77501068140661,-90.21699977952798,-79.50775645795011,-90.33908821507612,-77.6376092515963,-90.96857671664651
1750161400.8542647,0,0,29,230,14,115,2303,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.94408799741502,-89.81253449051303,-78.78717661221556,-89.91031752757573,-79.35627277078281,-90.36908983834546,-79.10521455446367,-90.52554269764578
1750161400.9669023,178,0,414,233,296,116,2393,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-77.89832267828616,-90.28839226184193,-76.39996018902342,-89.94987012159179,-78.19799552152477,-91.05315071766995,-75.80061553870439,-90.51151529326972
1750161401.0787587,159,0,412,233,285,116,2374,glass,416,-77.64859444545549,-87.90845847920694,-91.2305529771558,-78.0201577642766,-90.25320083181343,-76.42110876919648,-89.94049069218462,-78.37148410918495,-91.00353005853971,-75.81300571705675,-90.50319383513359
1750161402.0305974,0,0,121,234,60,117,2179,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-79.75713786082724,-87.44647899515036,-79.90707589172231,-88.15751198997941,-80.34283492602154,-87.10017570641376,-80.58273577545364,-88.23782849814025
1750161402.1467168,0,0,126,236,63,118,2144,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-79.72457464843013,-87.45931009792369,-79.8730949632173,-88.18858943693967,-80.30071540732148,-87.11411918839104,-80.53834791098093,-88.28096613081664
1750161402.2638729,0,0,131,236,65,118,2153,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-79.73294804590367,-87.45601067149626,-79.88267406841427,-88.2181540550632,-80.31141996787856,-87.10490032735277,-80.55098160389552,-88.32432974105984
1750161402.5925548,4,0,197,229,100,114,2358,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-79.93311542394036,-87.4052087410696,-80.05379662749219,-88.64457387576702,-80.5759942821701,-86.96727455512855,-80.769084207853,-88.9502587706444
1750161402.6952248,64,0,254,229,159,114,2346,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.0299457716074,-87.78351268758776,-79.95079246052347,-89.00102478772814,-80.73184891133259,-87.46234764078571,-80.6052036135983,-89.41036700101029
1750161402.7964091,66,0,258,229,162,114,2236,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-79.92450182341113,-87.8173129604774,-79.83854834270836,-88.98899184477635,-80.59579180412027,-87.51316297791843,-80.45826623499585,-89.38784919279675
1750161402.8968914,69,0,264,228,166,114,2281,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-79.97221942608726,-87.82731246936558,-79.8680857706272,-89.03959179731326,-80.66055171381282,-87.52007227292573,-80.49393786507673,-89.45971919764206
1750161402.9998963,73,0,266,229,169,114,2360,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.05452935749727,-87.83855870400772,-79.93755639558212,-89.07934018325386,-80.76948052061411,-87.53041705526579,-80.58232378154983,-89.51566742205958
1750161403.1026773,74,0,266,229,170,114,2339,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.03495105138563,-87.84855945497938,-79.91791150866779,-89.07191869970117,-80.74403870978936,-87.54603136670758,-80.55677544144082,-89.50340615826244
1750161403.2046201,73,0,266,229,169,114,2408,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.10181106724843,-87.83028586150908,-79.98245899424347,-89.0963035742314,-80.83130360995409,-87.51587692499612,-80.64034029314615,-89.54150526535182
1750161403.3055441,73,0,266,229,169,114,2358,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.05255928625763,-87.83890340577852,-79.93568545397123,-89.07863337529645,-80.76690455855825,-87.53102289402705,-80.57990642690004,-89.51459084525573
1750161403.4073813,73,0,266,229,169,114,2370,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.06437971369542,-87.83683519515385,-79.94691110363657,-89.08287422304083,-80.78236033089324,-87.52738786145962,-80.5944105547991,-89.52105030607878
1750161403.5116909,73,0,266,229,169,114,2365,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.05945453559634,-87.8376969495808,-79.94223374960934,-89.08110720314735,-80.77592042575367,-87.52890245836275,-80.58836716817447,-89.5183588640692
1750161403.6161103,73,0,266,229,169,114,2372,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.06634978493506,-87.83649049338308,-79.94878204524746,-89.08358103099825,-80.7849362929491,-87.5267820226984,-80.59682790944892,-89.52212688288267
1750161403.7183652,73,0,266,229,169,114,2356,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.050589215018,-87.8392481075493,-79.93381451236033,-89.07792656733906,-80.76432859650242,-87.5316287327883,-80.57748907225016,-89.5135142684519
1750161403.8201313,73,0,266,229,169,114,2279,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-79.97474147229218,-87.8525191257242,-79.86178326034108,-89.05071446097924,-80.66515405735288,-87.55495352509585,-80.48442091823114,-89.47206606150392
1750161403.9241824,73,0,266,229,169,114,2403,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.09688588914935,-87.83114761593603,-79.97778164021625,-89.09453655433789,-80.8248637048145,-87.51739152189921,-80.63429690652154,-89.53881382334222
1750161404.0265326,73,0,266,229,169,114,2398,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.09196071105026,-87.83200937036298,-79.97310428618903,-89.0927695344444,-80.81842379967492,-87.51890611880232,-80.62825351989693,-89.53612238133262
1750161404.1287785,73,0,266,229,169,114,2372,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.06634978493506,-87.83649049338308,-79.94878204524746,-89.08358103099825,-80.7849362929491,-87.5267820226984,-80.59682790944892,-89.52212688288267
1750161404.2323565,73,0,266,229,169,114,2370,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.06437971369542,-87.83683519515385,-79.94691110363657,-89.08287422304083,-80.78236033089324,-87.52738786145962,-80.5944105547991,-89.52105030607878
1750161404.3345146,73,0,267,229,170,114,2365,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.05945453559634,-87.8376969495808,-79.93991091271747,-89.08723016545261,-80.77626885128745,-87.52798401401695,-80.58499905468128,-89.52723715941183
1750161404.436766,73,0,267,229,170,114,2381,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.0752151055134,-87.83493933541459,-79.95486273085181,-89.09292605295826,-80.79687890494704,-87.52313109035008,-80.60431510548848,-89.53590983841995
1750161404.5373359,73,0,266,229,169,114,2358,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.05255928625763,-87.83890340577852,-79.93568545397123,-89.07863337529645,-80.76690455855825,-87.53102289402705,-80.57990642690004,-89.51459084525573
1750161404.6397803,73,0,266,229,169,114,2358,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.05255928625763,-87.83890340577852,-79.93568545397123,-89.07863337529645,-80.76690455855825,-87.53102289402705,-80.57990642690004,-89.51459084525573
1750161404.7399766,73,0,267,229,170,114,2372,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.06634978493506,-87.83649049338308,-79.94645233315124,-89.08972211623633,-80.78528574976352,-87.5258608599127,-80.59344982690945,-89.53103145647786
1750161404.8425996,73,0,267,229,170,114,2303,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-79.99838232716776,-87.84838270447489,-79.88197261744682,-89.06515860136824,-80.69640489335661,-87.546789093226,-80.51014935780309,-89.49363052825537
1750161404.9455733,73,0,266,229,169,114,2317,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.0121728258452,-87.84596979207944,-79.89733115094799,-89.0641438121698,-80.71409733641372,-87.54344258863237,-80.53035065657818,-89.49252102077698
1750161405.0479772,73,0,266,229,169,114,2381,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.0752151055134,-87.83493933541459,-79.95720128249646,-89.08676166680652,-80.79652812220033,-87.52405574827283,-80.60770600537322,-89.52697147849993
1750161405.1501734,73,0,267,229,170,114,2372,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.06634978493506,-87.83649049338308,-79.94645233315124,-89.08972211623633,-80.78528574976352,-87.5258608599127,-80.59344982690945,-89.53103145647786
1750161405.250953,73,0,267,229,170,114,2365,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.05945453559634,-87.8376969495808,-79.93991091271747,-89.08723016545261,-80.77626885128745,-87.52798401401695,-80.58499905468128,-89.52723715941183
1750161405.3531213,73,0,266,229,169,114,2363,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.0574844643567,-87.83804165135157,-79.94036280799845,-89.08040039518994,-80.77334446369782,-87.52950829712394,-80.58594981352464,-89.51728228726533
1750161405.4561272,74,0,266,229,170,114,2363,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.05860326949579,-87.84448851178782,-79.94036280799845,-89.08040039518994,-80.77496673114952,-87.5388562447565,-80.58578199275375,-89.51631525819987
1750161405.5583477,73,0,267,229,170,114,2349,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.0436939656793,-87.84045456374702,-79.9249590945831,-89.08153427794697,-80.7556587976279,-87.5328369376838,-80.56568300387399,-89.5185644804037
1750161405.6636827,73,0,267,229,170,114,2379,glass,416,-77.72984529473207,-88.24530679352448,-168.50626348829763,-80.07324503427377,-87.83528403718536,-79.95299375358502,-89.09221406702005,-80.7943026482396,-87.52373770580841,-80.60190059913761,-89.53482575354396
1750161405.766506,73,0,266,229,169,114,2367,glass,416,-77.72976057896673,-88.24533912797729,-168.53614959649255,-80.06112678032065,-87.8361684604257,-79.9444560055662,-89.08069124977948,-80.77803725694,-87.52673884175718,-80.59136401733286,-89.5179753047232
1750161405.872535,73,0,267,229,170,114,2381,glass,416,-77.72975916774607,-88.24533966661433,-168.53664727533325,-80.07491103207856,-87.83372852340045,-79.95522578104526,-89.09177888657679,-80.7964093790333,-87.52153762595984,-80.60491297738001,-89.53441820704197
1750161405.9801633,73,0,266,229,169,114,2277,glass,416,-77.72975916774607,-88.24533966661433,-168.53664727533325,-79.97247684732821,-87.85170733855973,-79.86025262277141,-89.04891084460304,-80.66212578488637,-87.55403711423686,-80.4825670255955,-89.46956272390615
1750161406.0863547,73,0,267,229,170,114,2406,glass,416,-77.72975916774607,-88.24533966661433,-168.53664727533325,-80.09953463418202,-87.82940669283332,-79.97859271314626,-89.10066632063771,-80.8286085622682,-87.51393785652836,-80.63510148861094,-89.5479532610154
1750161406.1887422,73,0,266,229,169,114,2396,glass,416,-77.72975916774607,-88.24533966661433,-168.53664727533325,-80.08968519334064,-87.83113542506017,-79.97159593465021,-89.09090687893797,-80.81537638982259,-87.51790843451225,-80.62643357591789,-89.53354276071671
1750161406.2923756,73,0,266,229,169,114,2363,glass,416,-77.72975916774607,-88.24533966661433,-168.53664727533325,-80.05718203856408,-87.8368402414088,-79.94071921791071,-89.07926091983668,-80.77287832290749,-87.52792731208294,-80.5865378098621,-89.51580039756757
1750161406.3928213,73,0,267,229,170,114,2351,glass,416,-77.79520073946124,-88.25878343861135,-168.48550027396232,-80.11116616746263,-87.85442575499157,-79.99188007680107,-89.09651901079641,-80.82384870946227,-87.54680446153492,-80.63299096440379,-89.53415367082266
1750161406.496592,73,0,266,229,169,114,2346,glass,416,-77.79520073946124,-88.25878343861135,-168.48550027396232,-80.10624067739883,-87.85528572454415,-79.98951465550016,-89.08866441675094,-80.81706156206491,-87.54922960649296,-80.63029992702704,-89.52263551402385
